ID_code,target,var_0,var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15,var_16,var_17,var_18,var_19,var_20,var_21,var_22,var_23,var_24,var_25,var_26,var_27,var_28,var_29,var_30,var_31,var_32,var_33,var_34,var_35,var_36,var_37,var_38,var_39,var_40,var_41,var_42,var_43,var_44,var_45,var_46,var_47,var_48,var_49,var_50,var_51,var_52,var_53,var_54,var_55,var_56,var_57,var_58,var_59,var_60,var_61,var_62,var_63,var_64,var_65,var_66,var_67,var_68,var_69,var_70,var_71,var_72,var_73,var_74,var_75,var_76,var_77,var_78,var_79,var_80,var_81,var_82,var_83,var_84,var_85,var_86,var_87,var_88,var_89,var_90,var_91,var_92,var_93,var_94,var_95,var_96,var_97,var_98,var_99,var_100,var_101,var_102,var_103,var_104,var_105,var_106,var_107,var_108,var_109,var_110,var_111,var_112,var_113,var_114,var_115,var_116,var_117,var_118,var_119,var_120,var_121,var_122,var_123,var_124,var_125,var_126,var_127,var_128,var_129,var_130,var_131,var_132,var_133,var_134,var_135,var_136,var_137,var_138,var_139,var_140,var_141,var_142,var_143,var_144,var_145,var_146,var_147,var_148,var_149,var_150,var_151,var_152,var_153,var_154,var_155,var_156,var_157,var_158,var_159,var_160,var_161,var_162,var_163,var_164,var_165,var_166,var_167,var_168,var_169,var_170,var_171,var_172,var_173,var_174,var_175,var_176,var_177,var_178,var_179,var_180,var_181,var_182,var_183,var_184,var_185,var_186,var_187,var_188,var_189,var_190,var_191,var_192,var_193,var_194,var_195,var_196,var_197,var_198,var_199
train_24011,0,15.2429,1.2133,6.7928,5.4242,13.156,-4.5056,4.522,16.9232,-2.6178,7.1306,-2.5549,-4.0045,14.1032,15.7768,5.6782,14.887,7.6169,-14.9232,19.6245,10.5656,14.2825,11.3784,3.8012,2.9673,6.9462,13.7063,4.1507,-2.5684,5.0896,4.8158,-14.817,13.3201,-2.1203,13.1186,11.3245,11.8866,4.3506,8.5153,10.215,-0.4289,-3.1675,2.4069,11.1147,11.575,14.2605,-8.5195,13.1823,-14.938,17.0224,12.0486,13.6641,16.9045,2.2613,6.0027,1.2321,21.8663,16.5612,5.8332,-1.9843,10.1939,13.7049,-17.9602,1.9605,4.0525,6.4324,4.4459,6.4907,13.3895,5.0189,-4.8219,27.448,0.6646,0.0107,20.998,-11.4929,27.5077,1.4097,12.3191,3.1776,14.9904,2.4621,17.7288,-3.3576,8.2197,8.4149,20.6516,1.7458,8.0331,13.6142,1.59,-25.7898,6.9288,9.2261,11.4236,14.2939,-0.1206,16.4083,-9.9043,1.5664,-1.329,-7.72,21.6731,22.5624,1.4965,10.3101,4.7919,9.4674,20.1451,14.2557,14.5187,4.7285,6.5083,1.9978,9.0599,2.0816,2.2144,2.4639,29.2262,-13.1629,2.3537,9.9364,12.5646,-0.4929,5.9165,3.0534,12.2242,13.4819,2.3327,0.56,20.1648,12.0258,0.0927,9.5544,6.4941,-5.3891,-6.2519,10.0982,6.2357,-1.7044,12.0695,9.7324,-5.3679,10.3989,9.7788,9.4889,8.6259,7.9477,-5.2716,4.1098,4.6812,18.3711,16.4363,10.6415,20.5507,6.2076,-5.8409,12.4947,-10.897,8.3343,6.9838,20.3516,5.7403,6.3399,22.5304,1.5051,22.2708,3.4172,-3.7199,4.5289,5.3555,-4.348,-9.8602,16.2562,-7.6338,18.3744,15.0411,0.6513,8.4868,6.3048,0.0333,-7.2467,8.6754,-0.4848,2.4484,-2.3944,-5.5348,10.3072,-5.6207,10.4758,0.6417,-0.058,2.4482,0.1726,7.6333,18.9113,-3.2658,6.5695,9.0216,12.6683,-15.028
train_134114,0,9.7045,-4.0625,9.8101,5.3441,9.0262,-3.9085,5.5898,10.7286,2.0568,6.6759,-8.4005,-3.2062,13.9435,5.5634,10.4068,14.2294,8.303,-13.529,18.7902,21.0152,12.7652,5.4522,2.2866,2.4531,13.0967,13.6339,-1.0025,-4.0869,5.0642,5.2126,-10.5512,11.6204,0.7297,16.8148,11.5869,1.484,5.6519,6.59,9.7396,-6.9643,-7.6544,12.9814,9.6866,11.9492,10.016,11.4674,11.565,-8.7558,7.4012,23.1442,11.5685,4.5149,1.6422,6.0485,-15.8234,19.0372,15.7735,6.9214,7.4308,7.693,7.1336,-10.8202,0.3027,3.2858,7.1626,2.7394,6.0486,4.1616,5.0389,-7.482,22.0299,0.7705,-0.8869,15.1271,44.0999,14.7336,3.9529,15.3403,5.3001,13.4928,-2.0961,16.4997,8.9357,4.3397,0.9381,21.2944,7.6099,16.5462,9.3862,2.6013,-30.0052,7.0504,17.4905,11.7207,7.8776,-0.2472,24.5168,46.975,1.0366,-3.823,-22.8413,12.9709,16.64,1.7948,8.766,3.1481,6.1421,23.3497,14.2001,24.6523,4.3796,7.1653,2.0041,2.9089,3.8567,2.2975,0.5791,42.2933,-7.2101,6.7415,12.0532,13.5761,7.0817,12.2276,2.3803,12.0173,13.9152,-4.4677,1.9736,13.3523,10.8934,0.3656,9.8985,6.7247,-8.8503,-1.1687,24.5533,7.0195,3.5637,10.8647,-2.1937,-8.4107,1.3118,17.6435,8.2026,2.1034,11.3191,1.1999,3.9153,13.914,15.4098,7.1013,10.7993,15.6244,-0.5636,1.7474,13.3914,-7.7322,12.7711,13.0978,28.4746,5.7534,2.1535,11.0192,2.5597,22.2493,2.8883,-4.8057,4.0217,5.5026,-0.965,-1.7136,6.6288,-3.1259,29.0133,12.9836,-14.5511,11.4164,5.5863,0.3184,1.1782,9.1503,11.2492,6.4211,35.0998,-9.467,3.6793,-4.2368,11.4168,0.536,8.7628,6.4928,4.5416,4.7477,15.5777,-1.2764,7.396,7.9925,14.3717,2.6351
train_148383,0,9.7763,-2.7335,9.0689,6.6889,10.6464,-8.6115,5.6172,20.2665,0.106,5.7303,1.2358,6.3475,13.5871,4.4943,5.6754,14.7768,8.5308,-9.8751,14.7775,8.6786,14.545,18.6372,1.3989,3.5405,9.2554,13.2993,-6.8257,-1.5312,6.266,2.6038,-1.9069,11.52,0.2028,13.6123,11.1352,14.9442,3.4023,3.4022,9.2836,0.9879,-18.9206,10.0326,10.4831,11.8502,15.2612,-11.9279,9.3088,-6.7836,0.095,10.115,13.5515,21.8417,3.2753,5.4553,-12.3229,5.7476,19.5881,6.6868,7.1395,7.5545,8.5865,-21.7406,-1.2599,0.4836,6.7187,-0.4854,3.316,14.583,5.0095,-3.2106,45.6119,0.8565,-0.7946,17.2463,-1.6357,7.8858,-1.2977,13.5778,2.7308,12.4029,14.3324,17.9161,-2.8256,8.6841,-6.8375,15.6933,-1.1861,2.4973,8.2972,2.7546,-25.8864,7.2158,11.7465,10.2829,12.6624,-0.7168,19.7661,7.4493,0.6717,-2.1226,4.8372,6.9473,10.6146,1.5484,11.7404,3.8401,7.8344,17.7074,14.274,15.4584,3.2869,5.6397,4.2123,12.6335,2.8542,1.3353,-0.1455,20.9546,-8.5734,-0.4191,25.3537,13.3173,6.9294,6.5467,-0.3413,12.2618,13.549,4.1842,-4.018,13.3382,12.8907,-0.1177,8.6754,6.7518,-10.1528,-0.2721,16.7741,30.7305,-1.0622,11.151,13.0843,1.5172,14.4439,10.1797,7.4337,1.0929,9.4318,-24.1147,3.9407,-1.4146,14.5441,9.8862,5.9113,20.3452,5.6596,0.3511,12.9975,-15.9739,16.4518,1.3265,32.6704,5.9193,4.7699,18.3526,-1.3201,19.9984,2.6522,-7.8402,10.932,4.9184,5.375,4.5426,18.3984,3.715,24.2469,7.7954,-1.2467,15.0813,7.809,3.4297,-4.7518,9.7583,22.9345,7.6952,2.1306,0.2189,5.228,-20.9617,13.8077,1.4278,-0.7994,6.7828,2.8863,9.047,18.3597,-0.0517,11.8495,9.8429,13.4665,0.4167
train_30764,0,7.5242,-5.4609,9.4493,5.1573,12.7344,-12.5507,4.0259,19.848,6.7014,8.8484,1.7738,2.3579,13.7411,8.5483,5.5628,14.4919,5.6686,5.4237,27.3083,14.5617,7.9345,20.0054,2.715,2.6877,8.7315,13.5388,-16.4082,-1.0628,5.3309,5.5658,-4.3673,8.7513,4.5276,20.0181,11.6476,-0.7433,4.0558,3.8223,16.6612,-1.2294,4.1043,2.0175,9.9059,11.673,0.9542,26.8826,8.134,-3.8689,9.8687,17.5944,12.9291,-4.1309,-0.0599,5.6413,-11.6595,11.4084,16.3757,5.8882,-0.4202,9.0281,7.3232,-0.2963,5.5516,0.9175,5.0927,2.8805,7.1324,9.8487,5.0127,-6.3397,25.793,0.8975,4.9414,30.2501,25.7917,1.932,0.7788,14.7576,5.0921,13.7687,0.6405,13.7841,-3.7042,1.5757,-1.9339,18.2247,7.5684,13.3831,8.8743,9.046,-41.688,6.8244,18.7529,11.0015,9.0605,-0.0771,22.5718,30.6318,1.8992,-0.6501,2.1757,7.5276,2.4197,1.6563,12.4654,4.3285,6.3445,22.6981,14.2463,16.4328,4.7468,5.8545,2.9822,4.7257,2.1944,4.2058,1.6341,0.251,-0.5479,3.5998,40.5438,12.3215,6.2698,6.2084,9.8193,12.4975,14.6426,3.3175,1.062,18.7659,12.4167,0.6366,10.757,7.0808,-13.2196,4.2232,24.1023,1.3441,2.5071,-2.4098,7.9835,4.5408,6.2615,9.4342,9.2465,10.9958,10.9928,-7.6618,3.8668,-1.9516,14.5107,11.1986,2.4433,14.7499,1.4517,4.5413,11.8786,-6.0614,10.9844,6.083,21.3215,5.6534,4.7646,17.3532,-1.6136,18.2209,2.6575,-4.629,6.1813,6.1788,-8.6462,9.0222,26.2417,0.3188,30.3521,15.2715,-1.4197,10.3425,2.5985,5.205,-0.8896,8.7889,-16.5778,9.7771,19.162,-16.8627,12.4489,-25.367,14.0618,0.1177,4.0377,8.0133,1.6836,5.8452,15.8238,-0.5733,6.339,8.6667,15.2979,-11.9625
train_127237,0,8.8578,-5.9639,9.6572,4.8696,12.881,-11.6195,7.4094,18.604,-7.9636,5.8728,11.319,-5.796,14.2236,10.4775,5.1871,14.6644,14.4324,-16.8592,13.5611,3.1355,6.096,2.9085,10.4496,2.4835,11.2092,13.4185,-1.429,-1.0778,6.4793,6.9602,-17.2614,8.8129,-0.3934,10.7319,11.4341,11.174,-5.8405,9.9449,2.8171,5.1526,-4.2958,7.9745,10.4551,11.2303,7.8266,8.0355,11.5572,-18.8627,28.1136,12.7572,12.9213,10.7892,0.3839,5.2616,9.5372,14.5743,17.7308,5.2269,0.9936,8.7038,19.4455,-14.7211,2.0759,1.3117,4.5307,2.4248,5.8964,18.5076,5.0238,1.0706,36.0795,0.7397,4.9727,26.34,18.3479,15.4004,9.4634,13.8845,6.1584,13.0777,9.168,17.2241,-16.5444,-0.9262,6.7255,15.314,9.4766,15.594,6.2685,-0.2835,-1.4701,6.825,9.323,10.4225,8.3748,0.5232,11.5014,19.1846,1.5235,0.6088,-6.2371,15.7318,25.0788,1.4623,14.232,4.2819,10.146,6.7932,14.4873,18.5722,1.4992,6.33,5.5066,2.5648,2.4433,3.4874,1.8779,34.1563,12.3964,2.4166,25.0073,10.7412,5.992,0.1942,2.9844,12.5862,14.1939,-6.1431,2.5259,19.9556,13.9946,1.1467,7.6593,7.2224,-12.7017,-16.9677,12.0479,0.1699,0.3071,9.021,6.6175,-9.6099,4.2258,15.9261,7.2343,-0.0924,10.3043,-4.5218,4.1948,17.4126,13.1322,6.1416,6.0037,12.6825,0.7322,-3.0802,11.8675,-0.5391,30.3292,11.0613,9.849,5.6265,5.6397,15.5813,3.5938,20.6794,3.6025,-4.782,10.0662,5.7721,2.946,10.6192,21.5237,0.3944,20.6205,12.2341,-6.5608,11.2819,-11.091,5.9355,-7.3696,10.8025,-2.6384,13.9817,20.7737,-8.1042,4.5333,-23.8626,17.6515,1.0738,9.0728,9.8541,0.6425,7.3815,15.8946,1.2229,10.1075,8.96,11.9252,-23.9634
train_153554,0,10.501,0.8588,8.692,6.3656,10.6257,-6.2182,5.4723,17.2514,-4.6907,6.2887,-4.8099,-1.2081,13.7525,12.136,4.9862,14.6162,10.0181,4.7711,16.1372,20.8186,15.6028,22.3905,0.1082,3.0049,15.5648,13.0946,-6.9555,-3.0727,6.1531,8.3583,-18.1112,6.2288,1.9292,11.3652,11.0303,4.4878,-2.452,4.593,12.9399,2.8219,-18.3857,-2.0768,11.923,11.2083,-5.6294,24.0304,11.3104,-15.7274,-4.2426,19.0995,12.9539,18.0657,-9.3459,6.4876,-3.914,18.0564,18.1887,5.2215,9.4353,8.8238,16.9111,-2.3318,1.8256,4.4344,6.8167,5.8973,6.1478,4.5806,5.0168,-0.4875,17.2518,0.4699,-1.3952,17.9077,23.0821,20.5421,14.7411,22.8363,5.8469,15.5734,4.9479,16.1553,-14.7207,-4.0807,-1.3402,12.0354,7.335,13.342,6.3865,0.5065,-1.0687,6.8061,16.1049,10.53,10.9256,0.5116,19.2612,20.656,1.8057,-2.9592,-9.2028,20.7101,25.9613,1.2168,14.004,3.7692,3.9984,22.4616,14.4751,16.0055,7.1445,7.2525,4.8378,12.0635,1.9256,2.8863,1.1567,38.8157,-4.6618,7.1159,7.8402,11.9664,-0.0619,0.4976,5.0326,12.0417,13.7428,2.7847,-3.3495,7.3712,10.9182,0.2906,6.0297,7.4293,-7.2379,-0.8491,27.3256,6.5243,2.1568,18.1299,1.4566,3.062,10.1033,15.9957,6.8578,7.6497,6.5801,-3.8493,4.4153,-8.3715,19.4669,8.5871,7.477,16.0076,14.1334,3.5845,12.3301,0.7131,13.8296,12.4974,20.304,5.8275,4.6358,4.4414,0.0538,18.2068,3.5635,-4.5689,3.6201,5.3679,4.6144,-0.5603,13.3603,-2.7632,17.6193,16.4988,2.018,10.6771,-5.6447,2.4644,-3.3221,9.9208,13.1235,7.2499,-0.1854,-0.8432,8.6354,14.2113,20.11,0.0866,1.0941,10.382,0.6243,6.587,20.9944,-2.5424,-4.1273,7.927,17.0627,13.6703
train_98054,0,9.8586,-6.895,9.8163,3.4194,8.118,12.6918,6.8776,11.8205,1.124,5.796,-8.1,-0.21,13.8305,11.1794,11.3333,15.0486,10.6436,-0.1539,17.4243,9.7157,8.8366,24.5044,2.9754,2.3207,11.1209,13.3117,-5.127,0.5116,4.5527,4.1482,-21.3902,12.3816,-1.5263,20.0456,12.1685,5.4702,4.6943,6.5389,14.0789,7.7,-15.3501,0.9179,11.235,11.4868,-1.0938,-28.4122,11.1731,-20.3152,19.2264,10.0721,12.7182,14.62,-6.1485,5.0571,0.6961,3.3968,12.5612,6.805,5.971,8.7993,10.8184,-20.9695,2.1494,-1.4439,4.5727,-3.491,5.5409,7.3289,5.0258,-1.2803,36.224,0.5993,-6.8613,28.5701,21.462,15.907,5.6879,15.9214,4.4192,13.976,9.507,9.7512,-5.1899,9.8371,-2.0307,17.1312,14.0394,4.9865,7.7881,6.7362,-4.4802,6.7398,14.5917,11.0355,11.6673,-0.1854,13.0532,31.1796,2.4629,-1.6367,-3.8327,10.0061,17.5571,1.2204,13.0453,3.3011,9.7869,14.9708,14.3418,22.651,4.5338,7.0153,3.3405,9.3033,2.1252,4.6198,1.3219,40.8164,-5.0953,-2.3877,35.4284,9.9182,-10.8592,3.1784,7.2879,12.5286,13.2678,0.5853,0.7141,19.3565,12.4917,0.3924,9.5868,7.0065,1.0818,-11.223,32.1634,7.5697,9.9645,-4.7036,-3.1004,13.6839,4.8913,11.8099,8.7326,3.7543,9.9507,-1.1883,3.8461,-8.2712,16.1959,5.9999,8.2757,18.5826,3.7308,-3.2374,13.0938,0.3626,24.2191,17.4408,22.1829,5.3945,6.9004,21.5013,-0.5369,10.6795,3.4718,6.3231,9.6874,5.7545,-0.2359,-1.5493,17.6105,-9.5319,26.1775,11.061,-10.3012,14.6735,-19.1223,-2.5295,-11.4412,11.0586,3.6787,11.5874,22.5661,-5.0882,9.104,-9.7044,23.439,-0.1362,-4.5183,8.6631,0.8144,9.4899,13.7839,-0.5033,-3.0945,8.4856,15.5152,-11.5108
train_19696,0,13.1385,-5.776,8.0967,6.795,10.5024,3.8756,4.2541,19.2977,6.8663,5.4534,-3.0502,6.224,13.6617,15.035,9.7718,14.1592,12.1843,-13.9676,8.7916,4.5959,6.0005,20.7038,6.4466,2.5603,3.1451,13.3562,-11.686,1.8356,6.1257,4.0476,-4.9825,13.4986,1.8734,10.6577,12.0205,-3.8248,-3.1936,9.439,13.0322,1.8998,-9.1273,7.9771,11.3187,11.8604,4.5037,-35.275,12.6236,-29.0303,8.6113,23.2248,13.08,16.7729,-15.8953,6.4052,13.9733,21.1475,18.3263,5.8527,2.8294,9.5713,17.5196,-21.4248,0.0923,-2.495,6.1448,-8.1557,6.1747,9.3877,5.0093,-6.2056,20.9623,0.7741,2.2295,24.5526,50.3238,16.035,3.9563,20.5547,3.104,13.4315,4.9683,15.0661,0.3654,19.1928,0.8397,11.3355,5.3188,8.9964,8.6037,6.7107,-14.6892,6.7316,7.9841,11.0408,14.9439,0.4093,24.542,13.4966,2.1278,-1.2577,-15.3053,7.5922,36.0151,1.8494,13.8839,4.0254,7.4419,33.0006,14.0033,26.9056,6.119,5.453,4.153,3.2071,2.2997,2.1022,3.5877,20.9493,1.4094,9.7527,16.2245,8.1195,-4.4164,14.04,5.9698,12.0658,12.6042,6.0749,2.6769,12.9412,13.8199,0.4046,10.068,6.551,-6.7592,4.6848,20.6926,10.8889,-5.1596,16.3306,10.2231,12.4263,18.3907,15.6274,7.742,6.7196,13.0384,-5.1762,3.8632,17.0912,18.5733,11.6569,7.1824,18.0222,-3.8144,-4.032,11.8726,8.2139,11.8567,9.5868,28.4566,5.6584,5.6919,14.14,-6.1063,18.847,2.8346,4.768,3.4786,5.8304,-1.0852,5.2066,16.6608,-3.1677,21.0736,11.1301,8.0696,10.2723,11.0735,3.716,-8.9451,9.0602,9.6319,4.3796,7.0869,-5.097,12.7951,-9.7629,17.8535,1.3195,2.9873,7.7506,-0.3028,3.1738,14.5715,-1.1741,5.5772,8.4721,13.1168,19.3128
train_95440,0,7.1085,-3.2043,8.2119,9.1377,12.9059,-13.0142,5.5387,9.701,-6.2666,7.5613,-8.7738,-6.5883,14.4632,8.84,10.0612,14.0269,7.878,2.6085,21.512,12.4465,19.9624,18.0561,5.9,3.1327,14.0646,13.6825,0.776,0.1101,6.5571,1.4099,0.2668,10.1,-0.546,18.0999,11.7699,8.1203,5.6668,8.3735,1.0163,2.9026,-6.7204,9.041,12.0691,11.8362,-2.3242,-31.8309,11.7798,-20.5494,-1.3289,26.6615,13.232,24.1517,1.2127,4.9143,-2.7172,12.6358,12.29,5.8037,0.1705,8.6743,7.2644,-17.4824,0.2517,4.3176,4.9635,-3.3507,3.7909,1.3556,5.0256,5.8028,22.7458,0.3026,4.6782,17.8689,0.6327,23.2862,8.1712,21.4046,8.0452,12.8356,19.372,17.4899,5.4438,2.706,-12.8368,20.2603,-0.2021,17.6346,8.6022,5.923,-20.8949,6.985,5.2035,10.036,8.9996,0.6033,10.9183,20.8941,1.0476,-3.6603,-0.0995,10.8486,31.595,1.6511,7.8652,4.239,10.0146,4.3503,14.0975,22.0925,-2.4564,6.1594,2.2327,-0.4108,4.4434,2.1862,4.4761,4.65,8.2367,-3.2946,32.6056,11.9159,2.1623,11.6239,-0.248,12.8127,13.9737,0.1823,1.5813,6.1079,12.9203,0.3842,10.4284,7.144,-2.2835,2.4012,7.402,30.521,4.0014,-5.7183,-1.1164,7.2345,4.4301,8.5405,9.4281,2.4721,11.5928,-2.1574,3.9946,1.0565,22.5076,10.7844,7.408,16.5773,12.2274,6.1331,14.8208,-9.25,14.7264,11.3995,18.2333,5.6311,5.506,15.0181,1.5991,25.7931,2.4699,-6.3363,2.5858,6.0725,3.5751,-2.7033,3.976,-0.5036,0.6734,11.9636,8.9523,14.0206,-5.2598,-1.4421,2.9734,11.763,-7.0601,7.848,19.8694,-8.4832,8.0728,-12.5912,12.8602,1.7309,8.3434,9.0487,2.7134,8.8038,20.1588,-0.8818,10.0486,10.242,17.8993,4.362
train_30605,0,13.7681,-1.381,6.6344,5.9613,13.3009,4.5733,5.128,11.304,0.2319,6.1131,6.1282,-2.6662,13.8339,4.9664,4.8816,14.8576,12.9114,5.469,19.6275,2.7857,2.4001,33.8599,5.8458,2.6149,15.1262,13.422,-0.6887,-1.0725,5.1733,4.7593,-5.3136,9.7371,1.1716,8.8652,11.3759,6.2183,8.895,7.5835,9.6445,-5.8497,-2.0253,7.2006,10.7864,11.6132,10.5656,-21.5801,7.6478,-12.7156,16.5485,14.1685,12.0758,11.3159,5.2392,5.8114,-2.4257,8.2483,15.0012,5.7495,-0.1376,10.6214,11.477,-4.2914,0.7524,1.2126,8.2711,4.858,6.0252,13.3974,5.0118,-3.8001,9.7139,0.8845,5.5188,28.0288,11.3138,24.177,11.0544,21.6973,5.4228,12.4517,21.4065,15.162,11.9971,13.8303,10.1832,14.1456,11.6769,7.3212,11.0039,-0.8658,-33.5847,7.0257,10.2536,10.2905,15.0198,0.4373,26.875,21.8924,1.81,-2.5844,-0.7248,13.4685,25.6935,1.3412,14.2807,4.0155,7.0684,10.655,14.2122,19.8439,3.5527,6.3246,4.3914,15.3646,2.9515,4.0258,3.0638,21.8501,-10.9583,7.4499,19.8963,9.5289,-3.1842,11.9117,2.7913,12.6145,13.382,-6.2234,3.8486,12.2182,12.9664,0.4039,7.5038,6.7734,-15.306,-17.6291,14.7451,20.0703,1.5458,8.5678,7.0755,15.3246,4.1901,10.3243,8.7992,-4.828,12.9557,-4.7524,3.7418,9.3607,22.0088,16.2071,6.0929,15.0044,-0.8,8.707,12.3756,-8.2386,19.9268,15.4856,21.2617,5.8298,5.2069,4.6712,-12.7792,14.1373,3.0129,-2.8667,3.3897,5.4409,7.4036,-2.9737,30.0582,11.228,31.732,13.1742,-13.0394,16.6819,2.8694,6.2375,-3.6506,9.0561,1.8987,5.3918,25.9935,-1.6646,9.6807,-2.5894,16.714,0.8456,5.4841,9.6229,0.0035,7.1344,17.9919,-1.3883,7.7529,8.9934,12.2723,-9.4879
train_124497,0,7.6453,1.8895,9.9212,7.7128,11.0017,2.4706,5.4465,18.4201,-4.8194,8.8743,-1.0754,-6.0502,14.1305,11.37,8.9731,13.856,5.577,7.1121,14.4698,21.0583,11.65,22.7146,6.3548,3.3796,11.7011,13.6895,-14.033,-2.1462,4.2484,1.3354,-12.4719,10.3209,1.4771,7.995,11.9712,-1.8839,3.1584,6.4284,6.1809,0.5859,12.0013,22.7281,10.6647,11.4951,9.4787,12.8033,12.1392,-29.3689,-11.2811,22.0773,13.8857,3.6783,-4.0702,6.6907,-6.2153,8.6851,18.5678,6.7513,2.0232,9.436,13.8165,-17.145,4.0753,4.4326,6.2216,1.7903,4.2272,20.4101,5.0288,-2.9909,28.4685,0.6645,-5.4053,17.5919,30.2542,13.4052,5.9015,19.33,6.3837,16.031,-5.7506,17.527,14.6247,4.8149,-10.3857,12.6147,4.0427,5.6945,7.9688,4.856,-29.6259,7.055,18.0793,11.3169,6.139,0.1843,27.0095,9.8893,1.0155,-0.8301,-14.273,13.4653,12.0425,1.5254,11.553,4.5551,10.1888,11.3238,14.4854,24.6043,1.7235,8.7547,3.3471,8.9393,3.6328,2.8392,3.6535,23.9235,-0.1112,2.6265,42.3495,8.5132,-8.6187,16.6041,6.1807,12.4036,13.5072,3.8089,-6.4015,10.8145,11.4142,0.2187,6.7377,6.7711,-12.9808,-7.031,10.3709,24.4936,2.1724,17.076,1.5474,10.6468,14.7976,9.6039,7.071,2.6282,16.1914,-8.2157,3.8274,-13.3107,19.426,12.4105,8.1817,17.889,4.4157,-0.8801,13.4948,-12.4882,11.0659,9.4391,22.7804,5.3007,6.2812,11.5983,-1.1062,14.7568,3.1242,1.0845,2.4571,5.4277,3.4809,8.3611,17.4749,1.0139,9.8586,7.5605,-7.7913,12.8334,-2.2792,3.1603,-1.7704,8.7632,-3.672,7.643,9.0898,-4.8257,10.178,-0.5126,16.976,0.0391,-1.6684,7.2491,1.2808,2.1208,17.5406,-0.7565,-4.8966,8.6717,15.997,12.917
train_90178,0,6.5461,-3.2566,7.9389,3.0214,11.5112,1.9748,6.4276,14.9265,7.0423,7.5529,-0.1542,-6.0559,13.9318,5.8872,4.016,14.3719,6.9521,-3.8422,13.3663,12.4071,11.3598,25.8453,2.2152,2.4681,7.2604,13.2741,-5.8199,1.8206,5.8322,3.5298,-7.3908,11.6413,-2.5423,6.4997,11.1599,-5.6899,-1.9751,8.6012,11.3582,3.3366,-1.1646,5.2309,11.0,11.7195,16.5805,-5.5528,16.5726,-25.5952,19.0475,11.1894,14.1048,21.6008,-0.1005,7.6201,-9.5455,12.5375,19.6583,6.8542,10.728,8.5225,5.2833,-18.2218,1.0965,2.9966,5.8408,3.3575,4.804,17.2282,5.0162,4.2702,2.9107,0.1978,1.097,25.3209,15.1241,16.7788,5.2297,26.0408,3.379,14.7089,6.2545,12.907,-8.1512,11.7563,1.9842,14.5281,13.2813,9.8865,13.4817,2.3009,-14.0952,7.2021,14.9318,10.1081,14.1864,-0.2225,33.6518,18.269,2.2343,-1.861,-19.394,8.5916,15.3537,1.6423,10.5546,4.8913,9.9397,17.5124,14.1708,20.6226,2.442,6.2718,3.582,5.1994,2.6142,4.8774,3.1549,3.8316,-4.6603,1.5343,25.1036,11.0378,-7.6759,1.2816,7.2658,12.8599,12.7835,6.8566,3.6435,15.7285,12.0569,-0.5646,6.0789,7.2615,-10.5887,-6.378,17.059,31.3013,-0.5328,-0.9775,11.6615,-7.4075,17.0063,14.623,7.6642,2.6928,9.4799,-0.1522,4.1717,9.5546,14.0945,8.2953,16.0624,16.2342,11.3956,0.1644,12.5103,-3.0084,25.2133,14.6904,11.2845,5.4259,5.8625,7.0481,-5.8652,15.6278,3.3866,-4.4676,3.3358,5.6884,-3.5018,-14.4839,16.3661,-2.9044,32.4871,12.8074,3.5974,11.2848,1.5077,3.9375,9.6423,7.651,-1.1414,6.0246,7.602,-0.1027,10.5549,-0.7395,12.9993,1.9026,4.3259,3.3668,3.9188,-0.5367,17.0464,1.4887,7.2212,7.4486,19.7544,-18.4313
